file,label
28396.wav,real
28397.wav,real
28398.wav,real
28399.wav,real
28400.wav,fake
28401.wav,real
28402.wav,real
28403.wav,real
28404.wav,real
28405.wav,real
28406.wav,real
28407.wav,fake
28408.wav,real
28409.wav,fake
28410.wav,real
28411.wav,real
28412.wav,real
28413.wav,real
28414.wav,real
28415.wav,fake
28416.wav,real
28417.wav,real
28418.wav,real
28419.wav,real
28420.wav,fake
28421.wav,real
28422.wav,fake
28423.wav,real
28424.wav,real
28425.wav,real
28426.wav,fake
28427.wav,fake
28428.wav,fake
28429.wav,real
28430.wav,fake
28431.wav,real
28432.wav,real
28433.wav,fake
28434.wav,fake
28435.wav,fake
28436.wav,fake
28437.wav,real
28438.wav,real
28439.wav,real
28440.wav,fake
28441.wav,real
28442.wav,fake
28443.wav,fake
28444.wav,fake
28445.wav,real
28446.wav,real
28447.wav,real
28448.wav,real
28449.wav,real
28450.wav,real
28451.wav,real
28452.wav,fake
28453.wav,real
28454.wav,fake
28455.wav,fake
28456.wav,fake
28457.wav,real
28458.wav,real
28459.wav,fake
28460.wav,fake
28461.wav,fake
28462.wav,real
28463.wav,fake
28464.wav,real
28465.wav,real
28466.wav,fake
28467.wav,real
28468.wav,fake
28469.wav,real
28470.wav,real
28471.wav,fake
28472.wav,real
28473.wav,real
28474.wav,real
28475.wav,fake
28476.wav,real
28477.wav,real
28478.wav,real
28479.wav,real
28480.wav,real
28481.wav,fake
28482.wav,real
28483.wav,real
28484.wav,real
28485.wav,fake
28486.wav,fake
28487.wav,real
28488.wav,fake
28489.wav,real
28490.wav,real
28491.wav,real
28492.wav,real
28493.wav,fake
28494.wav,real
28495.wav,real
28496.wav,real
28497.wav,fake
28498.wav,real
28499.wav,real
28500.wav,real
28501.wav,real
28502.wav,fake
28503.wav,real
28504.wav,real
28505.wav,fake
28506.wav,fake
28507.wav,real
28508.wav,real
28509.wav,real
28510.wav,fake
28511.wav,real
28512.wav,real
28513.wav,fake
28514.wav,real
28515.wav,fake
28516.wav,real
28517.wav,real
28518.wav,real
28519.wav,fake
28520.wav,fake
28521.wav,real
28522.wav,real
28523.wav,real
28524.wav,real
28525.wav,real
28526.wav,real
28527.wav,real
28528.wav,real
28529.wav,real
28530.wav,fake
28531.wav,real
28532.wav,fake
28533.wav,fake
28534.wav,real
28535.wav,real
28536.wav,fake
28537.wav,fake
28538.wav,real
28539.wav,fake
28540.wav,real
28541.wav,real
28542.wav,real
28543.wav,real
28544.wav,real
28545.wav,real
28546.wav,real
28547.wav,real
28548.wav,fake
28549.wav,real
28550.wav,real
28551.wav,real
28552.wav,fake
28553.wav,real
28554.wav,real
28555.wav,fake
28556.wav,fake
28557.wav,fake
28558.wav,real
28559.wav,real
28560.wav,real
28561.wav,real
28562.wav,fake
28563.wav,real
28564.wav,real
28565.wav,fake
28566.wav,real
28567.wav,real
28568.wav,real
28569.wav,real
28570.wav,fake
28571.wav,real
28572.wav,real
28573.wav,real
28574.wav,fake
28575.wav,real
28576.wav,fake
28577.wav,real
28578.wav,real
28579.wav,fake
28580.wav,real
28581.wav,fake
28582.wav,fake
28583.wav,real
28584.wav,fake
28585.wav,fake
28586.wav,real
28587.wav,fake
28588.wav,real
28589.wav,fake
28590.wav,fake
28591.wav,fake
28592.wav,real
28593.wav,fake
28594.wav,real
28595.wav,fake
28596.wav,fake
28597.wav,real
28598.wav,real
28599.wav,fake
28600.wav,fake
28601.wav,real
28602.wav,fake
28603.wav,real
28604.wav,real
28605.wav,real
28606.wav,fake
28607.wav,real
28608.wav,fake
28609.wav,fake
28610.wav,real
28611.wav,fake
28612.wav,fake
28613.wav,fake
28614.wav,real
28615.wav,real
28616.wav,fake
28617.wav,fake
28618.wav,real
28619.wav,fake
28620.wav,fake
28621.wav,fake
28622.wav,real
28623.wav,fake
28624.wav,fake
28625.wav,fake
28626.wav,fake
28627.wav,fake
28628.wav,fake
28629.wav,real
28630.wav,real
28631.wav,real
28632.wav,fake
28633.wav,real
28634.wav,real
28635.wav,fake
28636.wav,real
28637.wav,real
28638.wav,fake
28639.wav,real
28640.wav,real
28641.wav,real
28642.wav,fake
28643.wav,real
28644.wav,real
28645.wav,real
28646.wav,fake
28647.wav,real
28648.wav,real
28649.wav,real
28650.wav,real
28651.wav,fake
28652.wav,fake
28653.wav,real
28654.wav,real
28655.wav,real
28656.wav,real
28657.wav,real
28658.wav,real
28659.wav,real
28660.wav,real
28661.wav,real
28662.wav,fake
28663.wav,real
28664.wav,real
28665.wav,real
28666.wav,real
28667.wav,fake
28668.wav,fake
28669.wav,real
28670.wav,real
28671.wav,real
28672.wav,fake
28673.wav,fake
28674.wav,fake
28675.wav,real
28676.wav,fake
28677.wav,fake
28678.wav,real
28679.wav,real
28680.wav,real
28681.wav,real
28682.wav,real
28683.wav,fake
28684.wav,real
28685.wav,fake
28686.wav,real
28687.wav,real
28688.wav,fake
28689.wav,real
28690.wav,fake
28691.wav,real
28692.wav,real
28693.wav,real
28694.wav,fake
28695.wav,fake
28696.wav,fake
28697.wav,fake
28698.wav,real
28699.wav,fake
28700.wav,real
28701.wav,real
28702.wav,real
28703.wav,fake
28704.wav,fake
28705.wav,real
28706.wav,real
28707.wav,fake
28708.wav,real
28709.wav,real
28710.wav,fake
28711.wav,fake
28712.wav,fake
28713.wav,real
28714.wav,real
28715.wav,fake
28716.wav,fake
28717.wav,real
28718.wav,real
28719.wav,fake
28720.wav,fake
28721.wav,fake
28722.wav,fake
28723.wav,fake
28724.wav,fake
28725.wav,fake
28726.wav,real
28727.wav,fake
28728.wav,real
28729.wav,real
28730.wav,real
28731.wav,real
28732.wav,real
28733.wav,real
28734.wav,real
28735.wav,real
28736.wav,fake
28737.wav,real
28738.wav,real
28739.wav,real
28740.wav,real
28741.wav,real
28742.wav,fake
28743.wav,real
28744.wav,real
28745.wav,real
28746.wav,fake
28747.wav,real
28748.wav,real
28749.wav,real
28750.wav,fake
28751.wav,real
28752.wav,real
28753.wav,fake
28754.wav,real
28755.wav,real
28756.wav,fake
28757.wav,real
28758.wav,fake
28759.wav,fake
28760.wav,real
28761.wav,fake
28762.wav,real
28763.wav,real
28764.wav,real
28765.wav,fake
28766.wav,fake
28767.wav,real
28768.wav,real
28769.wav,real
28770.wav,fake
28771.wav,real
28772.wav,fake
28773.wav,fake
28774.wav,fake
28775.wav,fake
28776.wav,fake
28777.wav,real
28778.wav,real
28779.wav,fake
28780.wav,real
28781.wav,real
28782.wav,fake
28783.wav,fake
28784.wav,fake
28785.wav,real
28786.wav,fake
28787.wav,real
28788.wav,real
28789.wav,fake
28790.wav,fake
28791.wav,real
28792.wav,real
28793.wav,real
28794.wav,real
28795.wav,real
28796.wav,real
28797.wav,fake
28798.wav,real
28799.wav,fake
28800.wav,real
28801.wav,real
28802.wav,fake
28803.wav,real
28804.wav,fake
28805.wav,fake
28806.wav,fake
28807.wav,real
28808.wav,real
28809.wav,fake
28810.wav,fake
28811.wav,real
28812.wav,real
28813.wav,fake
28814.wav,real
28815.wav,real
28816.wav,real
28817.wav,real
28818.wav,real
28819.wav,fake
28820.wav,real
28821.wav,real
28822.wav,fake
28823.wav,real
28824.wav,real
28825.wav,real
28826.wav,real
28827.wav,real
28828.wav,real
28829.wav,real
28830.wav,fake
28831.wav,real
28832.wav,real
28833.wav,real
28834.wav,real
28835.wav,fake
28836.wav,fake
28837.wav,fake
28838.wav,real
28839.wav,fake
28840.wav,real
28841.wav,fake
28842.wav,real
28843.wav,real
28844.wav,fake
28845.wav,fake
28846.wav,fake
28847.wav,real
28848.wav,real
28849.wav,fake
28850.wav,real
28851.wav,fake
28852.wav,real
28853.wav,fake
28854.wav,real
28855.wav,fake
28856.wav,real
28857.wav,real
28858.wav,fake
28859.wav,real
28860.wav,real
28861.wav,real
28862.wav,real
28863.wav,real
28864.wav,real
28865.wav,fake
28866.wav,real
28867.wav,fake
28868.wav,fake
28869.wav,fake
28870.wav,real
28871.wav,fake
28872.wav,real
28873.wav,real
28874.wav,real
28875.wav,real
28876.wav,fake
28877.wav,fake
28878.wav,fake
28879.wav,real
28880.wav,fake
28881.wav,real
28882.wav,real
28883.wav,fake
28884.wav,real
28885.wav,fake
28886.wav,real
28887.wav,real
28888.wav,fake
28889.wav,real
28890.wav,real
28891.wav,real
28892.wav,real
28893.wav,real
28894.wav,real
28895.wav,real
28896.wav,real
28897.wav,fake
28898.wav,fake
28899.wav,real
28900.wav,fake
28901.wav,real
28902.wav,real
28903.wav,real
28904.wav,fake
28905.wav,fake
28906.wav,real
28907.wav,real
28908.wav,fake
28909.wav,real
28910.wav,real
28911.wav,fake
28912.wav,real
28913.wav,real
28914.wav,real
28915.wav,real
28916.wav,fake
28917.wav,real
28918.wav,fake
28919.wav,real
28920.wav,real
28921.wav,fake
28922.wav,real
28923.wav,real
28924.wav,real
28925.wav,real
28926.wav,fake
28927.wav,real
28928.wav,fake
28929.wav,real
28930.wav,real
28931.wav,fake
28932.wav,fake
28933.wav,fake
28934.wav,real
28935.wav,real
28936.wav,real
28937.wav,fake
28938.wav,fake
28939.wav,fake
28940.wav,fake
28941.wav,fake
28942.wav,fake
28943.wav,real
28944.wav,fake
28945.wav,real
28946.wav,real
28947.wav,real
28948.wav,real
28949.wav,real
28950.wav,fake
28951.wav,fake
28952.wav,real
28953.wav,fake
28954.wav,fake
28955.wav,fake
28956.wav,real
28957.wav,real
28958.wav,real
28959.wav,real
28960.wav,fake
28961.wav,real
28962.wav,fake
28963.wav,real
28964.wav,fake
28965.wav,fake
28966.wav,fake
28967.wav,fake
28968.wav,real
28969.wav,real
28970.wav,real
28971.wav,real
28972.wav,fake
28973.wav,real
28974.wav,fake
28975.wav,real
28976.wav,real
28977.wav,fake
28978.wav,fake
28979.wav,real
28980.wav,real
28981.wav,real
28982.wav,real
28983.wav,fake
28984.wav,real
28985.wav,real
28986.wav,fake
28987.wav,real
28988.wav,real
28989.wav,fake
28990.wav,fake
28991.wav,real
28992.wav,real
28993.wav,fake
28994.wav,real
28995.wav,real
28996.wav,real
28997.wav,fake
28998.wav,real
28999.wav,fake
29000.wav,real
29001.wav,real
29002.wav,fake
29003.wav,real
29004.wav,real
29005.wav,real
29006.wav,real
29007.wav,real
29008.wav,fake
29009.wav,real
29010.wav,real
29011.wav,real
29012.wav,real
29013.wav,fake
29014.wav,real
29015.wav,real
29016.wav,fake
29017.wav,real
29018.wav,fake
29019.wav,real
29020.wav,real
29021.wav,real
29022.wav,fake
29023.wav,fake
29024.wav,fake
29025.wav,real
29026.wav,fake
29027.wav,fake
29028.wav,fake
29029.wav,real
29030.wav,real
29031.wav,real
29032.wav,fake
29033.wav,fake
29034.wav,fake
29035.wav,real
29036.wav,fake
29037.wav,real
29038.wav,real
29039.wav,real
29040.wav,real
29041.wav,fake
29042.wav,fake
29043.wav,real
29044.wav,fake
29045.wav,fake
29046.wav,fake
29047.wav,real
29048.wav,fake
29049.wav,fake
29050.wav,real
29051.wav,real
29052.wav,fake
29053.wav,fake
29054.wav,real
29055.wav,fake
29056.wav,real
29057.wav,real
29058.wav,fake
29059.wav,fake
29060.wav,real
29061.wav,real
29062.wav,real
29063.wav,fake
29064.wav,real
29065.wav,fake
29066.wav,fake
29067.wav,fake
29068.wav,real
29069.wav,fake
29070.wav,real
29071.wav,fake
29072.wav,fake
29073.wav,fake
29074.wav,real
29075.wav,real
29076.wav,fake
29077.wav,real
29078.wav,real
29079.wav,real
29080.wav,real
29081.wav,real
29082.wav,fake
29083.wav,real
29084.wav,real
29085.wav,real
29086.wav,real
29087.wav,real
29088.wav,fake
29089.wav,real
29090.wav,fake
29091.wav,real
29092.wav,fake
29093.wav,real
29094.wav,real
29095.wav,fake
29096.wav,fake
29097.wav,real
29098.wav,fake
29099.wav,real
29100.wav,fake
29101.wav,real
29102.wav,fake
29103.wav,fake
29104.wav,real
29105.wav,fake
29106.wav,fake
29107.wav,fake
29108.wav,fake
29109.wav,fake
29110.wav,fake
29111.wav,fake
29112.wav,real
29113.wav,fake
29114.wav,real
29115.wav,fake
29116.wav,fake
29117.wav,real
29118.wav,real
29119.wav,real
29120.wav,real
29121.wav,fake
29122.wav,fake
29123.wav,real
29124.wav,fake
29125.wav,real
29126.wav,fake
29127.wav,real
29128.wav,fake
29129.wav,fake
29130.wav,real
29131.wav,fake
29132.wav,real
29133.wav,real
29134.wav,real
29135.wav,fake
29136.wav,real
29137.wav,real
29138.wav,real
29139.wav,real
29140.wav,real
29141.wav,real
29142.wav,real
29143.wav,fake
29144.wav,real
29145.wav,fake
29146.wav,fake
29147.wav,fake
29148.wav,real
29149.wav,real
29150.wav,real
29151.wav,real
29152.wav,real
29153.wav,real
29154.wav,real
29155.wav,real
29156.wav,real
29157.wav,real
29158.wav,real
29159.wav,fake
29160.wav,real
29161.wav,real
29162.wav,fake
29163.wav,real
29164.wav,real
29165.wav,real
29166.wav,fake
29167.wav,fake
29168.wav,real
29169.wav,fake
29170.wav,fake
29171.wav,fake
29172.wav,fake
29173.wav,fake
29174.wav,real
29175.wav,real
29176.wav,real
29177.wav,real
29178.wav,fake
29179.wav,real
29180.wav,real
29181.wav,fake
29182.wav,real
29183.wav,real
29184.wav,fake
29185.wav,real
29186.wav,real
29187.wav,real
29188.wav,fake
29189.wav,fake
29190.wav,real
29191.wav,fake
29192.wav,real
29193.wav,real
29194.wav,fake
29195.wav,real
29196.wav,real
29197.wav,fake
29198.wav,fake
29199.wav,fake
29200.wav,fake
29201.wav,real
29202.wav,real
29203.wav,real
29204.wav,real
29205.wav,real
29206.wav,fake
29207.wav,real
29208.wav,real
29209.wav,real
29210.wav,real
29211.wav,real
29212.wav,real
29213.wav,real
29214.wav,real
29215.wav,real
29216.wav,real
29217.wav,fake
29218.wav,fake
29219.wav,real
29220.wav,real
29221.wav,real
29222.wav,real
29223.wav,fake
29224.wav,real
29225.wav,fake
29226.wav,real
29227.wav,fake
29228.wav,real
29229.wav,real
29230.wav,real
29231.wav,fake
29232.wav,real
29233.wav,fake
29234.wav,real
29235.wav,fake
29236.wav,fake
29237.wav,real
29238.wav,fake
29239.wav,real
29240.wav,fake
29241.wav,fake
29242.wav,real
29243.wav,real
29244.wav,fake
29245.wav,real
29246.wav,real
29247.wav,fake
29248.wav,real
29249.wav,real
29250.wav,real
29251.wav,fake
29252.wav,real
29253.wav,real
29254.wav,real
29255.wav,real
29256.wav,real
29257.wav,real
29258.wav,real
29259.wav,fake
29260.wav,real
29261.wav,real
29262.wav,real
29263.wav,real
29264.wav,fake
29265.wav,fake
29266.wav,real
29267.wav,fake
29268.wav,fake
29269.wav,real
29270.wav,fake
29271.wav,real
29272.wav,fake
29273.wav,real
29274.wav,real
29275.wav,real
29276.wav,real
29277.wav,real
29278.wav,real
29279.wav,real
29280.wav,fake
29281.wav,fake
29282.wav,fake
29283.wav,real
29284.wav,real
29285.wav,real
29286.wav,fake
29287.wav,real
29288.wav,real
29289.wav,fake
29290.wav,real
29291.wav,real
29292.wav,real
29293.wav,fake
29294.wav,fake
29295.wav,fake
29296.wav,real
29297.wav,fake
29298.wav,real
29299.wav,fake
29300.wav,fake
29301.wav,real
29302.wav,real
29303.wav,real
29304.wav,fake
29305.wav,fake
29306.wav,fake
29307.wav,fake
29308.wav,fake
29309.wav,real
29310.wav,real
29311.wav,real
29312.wav,real
29313.wav,real
29314.wav,real
29315.wav,fake
29316.wav,fake
29317.wav,fake
29318.wav,real
29319.wav,real
29320.wav,real
29321.wav,fake
29322.wav,real
29323.wav,real
29324.wav,real
29325.wav,fake
29326.wav,fake
29327.wav,real
29328.wav,real
29329.wav,fake
29330.wav,fake
29331.wav,real
29332.wav,real
29333.wav,fake
29334.wav,real
29335.wav,fake
29336.wav,real
29337.wav,real
29338.wav,real
29339.wav,real
29340.wav,fake
29341.wav,real
29342.wav,fake
29343.wav,fake
29344.wav,fake
29345.wav,real
29346.wav,real
29347.wav,real
29348.wav,real
29349.wav,fake
29350.wav,fake
29351.wav,fake
29352.wav,real
29353.wav,real
29354.wav,real
29355.wav,real
29356.wav,real
29357.wav,real
29358.wav,fake
29359.wav,real
29360.wav,real
29361.wav,real
29362.wav,real
29363.wav,fake
29364.wav,fake
29365.wav,fake
29366.wav,real
29367.wav,fake
29368.wav,real
29369.wav,fake
29370.wav,real
29371.wav,real
29372.wav,fake
29373.wav,real
29374.wav,real
29375.wav,real
29376.wav,real
29377.wav,real
29378.wav,real
29379.wav,fake
29380.wav,real
29381.wav,real
29382.wav,real
29383.wav,real
29384.wav,real
29385.wav,real
29386.wav,real
29387.wav,fake
29388.wav,fake
29389.wav,real
29390.wav,real
29391.wav,fake
29392.wav,real
29393.wav,real
29394.wav,real
29395.wav,real
29396.wav,real
29397.wav,fake
29398.wav,real
29399.wav,real
29400.wav,fake
29401.wav,fake
29402.wav,real
29403.wav,real
29404.wav,fake
29405.wav,real
29406.wav,real
29407.wav,real
29408.wav,fake
29409.wav,real
29410.wav,real
29411.wav,real
29412.wav,real
29413.wav,real
29414.wav,real
29415.wav,fake
29416.wav,fake
29417.wav,fake
29418.wav,fake
29419.wav,fake
29420.wav,real
29421.wav,real
29422.wav,real
29423.wav,real
29424.wav,real
29425.wav,fake
29426.wav,fake
29427.wav,real
29428.wav,real
29429.wav,real
29430.wav,fake
29431.wav,fake
29432.wav,real
29433.wav,real
29434.wav,real
29435.wav,real
29436.wav,real
29437.wav,fake
29438.wav,fake
29439.wav,real
29440.wav,real
29441.wav,real
29442.wav,real
29443.wav,fake
29444.wav,real
29445.wav,real
29446.wav,real
29447.wav,real
29448.wav,real
29449.wav,real
29450.wav,real
29451.wav,real
29452.wav,real
29453.wav,real
29454.wav,real
29455.wav,real
29456.wav,fake
29457.wav,real
29458.wav,fake
29459.wav,fake
29460.wav,fake
29461.wav,real
29462.wav,real
29463.wav,real
29464.wav,real
29465.wav,real
29466.wav,fake
29467.wav,real
29468.wav,real
29469.wav,real
29470.wav,real
29471.wav,real
29472.wav,real
29473.wav,real
29474.wav,real
29475.wav,fake
29476.wav,real
29477.wav,real
29478.wav,fake
29479.wav,real
29480.wav,real
29481.wav,real
29482.wav,real
29483.wav,real
29484.wav,real
29485.wav,fake
29486.wav,fake
29487.wav,fake
29488.wav,real
29489.wav,fake
29490.wav,real
29491.wav,real
29492.wav,real
29493.wav,real
29494.wav,real
29495.wav,real
29496.wav,real
29497.wav,fake
29498.wav,real
29499.wav,real
29500.wav,real
29501.wav,real
29502.wav,real
29503.wav,real
29504.wav,real
29505.wav,real
29506.wav,fake
29507.wav,real
29508.wav,real
29509.wav,real
29510.wav,real
29511.wav,real
29512.wav,real
29513.wav,real
29514.wav,fake
29515.wav,real
29516.wav,real
29517.wav,real
29518.wav,real
29519.wav,real
29520.wav,real
29521.wav,real
29522.wav,fake
29523.wav,fake
29524.wav,real
29525.wav,real
29526.wav,real
29527.wav,fake
29528.wav,fake
29529.wav,real
29530.wav,fake
29531.wav,real
29532.wav,real
29533.wav,fake
29534.wav,real
29535.wav,fake
29536.wav,real
29537.wav,real
29538.wav,real
29539.wav,real
29540.wav,real
29541.wav,real
29542.wav,fake
29543.wav,fake
29544.wav,real
29545.wav,real
29546.wav,real
29547.wav,fake
29548.wav,fake
29549.wav,fake
29550.wav,real
29551.wav,real
29552.wav,real
29553.wav,fake
29554.wav,fake
29555.wav,real
29556.wav,fake
29557.wav,fake
29558.wav,fake
29559.wav,real
29560.wav,fake
29561.wav,fake
29562.wav,fake
29563.wav,real
29564.wav,real
29565.wav,fake
29566.wav,real
29567.wav,fake
29568.wav,fake
29569.wav,real
29570.wav,real
29571.wav,real
29572.wav,real
29573.wav,real
29574.wav,real
29575.wav,fake
29576.wav,real
29577.wav,fake
29578.wav,fake
29579.wav,real
29580.wav,real
29581.wav,fake
29582.wav,real
29583.wav,real
29584.wav,real
29585.wav,fake
29586.wav,fake
29587.wav,real
29588.wav,real
29589.wav,fake
29590.wav,real
29591.wav,real
29592.wav,real
29593.wav,real
29594.wav,real
29595.wav,real
29596.wav,real
29597.wav,fake
29598.wav,real
29599.wav,real
29600.wav,real
29601.wav,real
29602.wav,real
29603.wav,real
29604.wav,real
29605.wav,real
29606.wav,fake
29607.wav,real
29608.wav,real
29609.wav,real
29610.wav,fake
29611.wav,fake
29612.wav,fake
29613.wav,real
29614.wav,fake
29615.wav,real
29616.wav,real
29617.wav,real
29618.wav,fake
29619.wav,fake
29620.wav,real
29621.wav,fake
29622.wav,fake
29623.wav,real
29624.wav,real
29625.wav,real
29626.wav,fake
29627.wav,fake
29628.wav,real
29629.wav,real
29630.wav,fake
29631.wav,real
29632.wav,real
29633.wav,real
29634.wav,fake
29635.wav,real
29636.wav,fake
29637.wav,real
29638.wav,real
29639.wav,fake
29640.wav,real
29641.wav,real
29642.wav,real
29643.wav,fake
29644.wav,real
29645.wav,real
29646.wav,fake
29647.wav,real
29648.wav,real
29649.wav,real
29650.wav,fake
29651.wav,fake
29652.wav,fake
29653.wav,real
29654.wav,fake
29655.wav,fake
29656.wav,real
29657.wav,fake
29658.wav,real
29659.wav,real
29660.wav,real
29661.wav,real
29662.wav,real
29663.wav,real
29664.wav,real
29665.wav,real
29666.wav,real
29667.wav,real
29668.wav,real
29669.wav,real
29670.wav,real
29671.wav,real
29672.wav,real
29673.wav,real
29674.wav,real
29675.wav,real
29676.wav,real
29677.wav,fake
29678.wav,real
29679.wav,real
29680.wav,fake
29681.wav,real
29682.wav,fake
29683.wav,real
29684.wav,real
29685.wav,real
29686.wav,real
29687.wav,real
29688.wav,real
29689.wav,real
29690.wav,real
29691.wav,fake
29692.wav,fake
29693.wav,real
29694.wav,real
29695.wav,real
29696.wav,fake
29697.wav,real
29698.wav,fake
29699.wav,real
29700.wav,real
29701.wav,real
29702.wav,real
29703.wav,real
29704.wav,fake
29705.wav,fake
29706.wav,real
29707.wav,fake
29708.wav,real
29709.wav,real
29710.wav,fake
29711.wav,fake
29712.wav,fake
29713.wav,real
29714.wav,real
29715.wav,real
29716.wav,real
29717.wav,fake
29718.wav,real
29719.wav,real
